TID	target_prefname	organism	chembl_id	molregcount	target_type	uniprot_accession_ids	protein_class_id	protein_classification_prefname	short_name	protein_class_desc	definition	class_level	C
102905	Heme oxygenase	Pseudomonas aeruginosa	CHEMBL1075209	66	SINGLE PROTEIN	O69002|A0A1S1C7T6|Q7DCI2	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
102909	PhzR	Pseudomonas aeruginosa	CHEMBL1075213	18	SINGLE PROTEIN	Q9RMS5|A0A1S1BYB0|Q7DCE1	12	Transcription factor	Transcription Factor	transcription factor	Endogenous substances, usually proteins, which are effective in the initiation, stimulation, or termination of the genetic transcription process. [MESH:D014157]	1
102932	Nitric oxide synthase, endothelial	Rattus norvegicus	CHEMBL1075230	34	SINGLE PROTEIN	Q62600|O88672|O89041|Q62734|Q68GV6|Q75NE4	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
102962	Thioredoxin glutathione reductase	Schistosoma mansoni	CHEMBL6110	47	SINGLE PROTEIN	Q962Y6	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
102965	Large T antigen	Simian virus 40	CHEMBL1075257	1209	SINGLE PROTEIN	P03070	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
102974	Enoyl-(Acyl-carrier-protein) reductase	Streptococcus pneumoniae	CHEMBL1075024	42	SINGLE PROTEIN	Q9FBC5|G8JZV3|Q7D4G1	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
102979	Alpha carbonic anhydrase	Stylophora pistillata	CHEMBL1075028	44	SINGLE PROTEIN	B5SU02	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
102986	Farnesyl diphosphate synthase	Toxoplasma gondii	CHEMBL5831	55	SINGLE PROTEIN	Q197X6	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
102989	Farnesyl synthetase, putative	Trypanosoma cruzi	CHEMBL5833	17	SINGLE PROTEIN	Q964Q8	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
103055	Baculoviral IAP repeat-containing protein 7	Homo sapiens	CHEMBL1075127	15	SINGLE PROTEIN	Q96CA5|Q9BQV0|Q9H2A8|Q9HAP7	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
103056	N1L	Vaccinia virus	CHEMBL1075128	12	SINGLE PROTEIN	Q49PX0|A5HDI1	601	Unclassified protein	Unclassified	unclassified	None	1
103059	Lactase-phlorizin hydrolase	Homo sapiens	CHEMBL1075131	26	SINGLE PROTEIN	P09848|Q4ZG58	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
103060	Endoplasmin	Homo sapiens	CHEMBL1075323	238	SINGLE PROTEIN	P14625|Q96A97	7	Other membrane protein	Membrane other	membrane other	None	1
103061	Heat shock protein 75 kDa, mitochondrial	Homo sapiens	CHEMBL1075132	103	SINGLE PROTEIN	Q12931|B4DR68|D3DUC8|F5H897|O43642|O75235|Q9UHL5	8	Other cytosolic protein	Cytosolic other	cytosolic other	None	1
103091	Glucokinase regulatory protein	Homo sapiens	CHEMBL1075152	90	SINGLE PROTEIN	Q14397|A1L4C2|B4DPQ2|Q53RY6|Q99522	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
103133	Integrin alpha-L	Mus musculus	CHEMBL1075188	18	SINGLE PROTEIN	P24063|E9Q5M7|E9QNL8|Q3U159	2	Adhesion	Adhesion	adhesion	Surface ligands, usually glycoproteins, that mediate cell-to-cell adhesion. Their functions include the assembly and interconnection of various vertebrate systems, as well as maintenance of tissue integration, wound healing, morphogenic movements, cellular migrations, and metastasis. [MESH:D015815]	1
103134	Pyruvate kinase isozymes M1/M2	Homo sapiens	CHEMBL1075189	128	SINGLE PROTEIN	P14618|A6NFK3|B2R5N8|B3KRY0|B4DFX8|B4DUU6|P14786|Q53GK4|Q96E76|Q9BWB5|Q9UCV6|Q9UPF2	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
103138	Metacaspase	Trypanosoma brucei	CHEMBL1075193	19	SINGLE PROTEIN	Q8T8E7	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
103144	Nuclear factor erythroid 2-related factor 2	Homo sapiens	CHEMBL1075094	324	SINGLE PROTEIN	Q16236|B2RBU2|B4E338|E9PGJ7|Q53RW6|Q59HH2|Q96F71	12	Transcription factor	Transcription Factor	transcription factor	Endogenous substances, usually proteins, which are effective in the initiation, stimulation, or termination of the genetic transcription process. [MESH:D014157]	1
103160	Hemagglutinin	Influenza A virus (A/Puerto Rico/8/1934(H1N1))	CHEMBL1075313	14	SINGLE PROTEIN	P03452|A4GXH4|Q20N38|Q83964|Q8JUU5	9	Surface antigen	Surface antigen	surface antigen	Antigens on surfaces of cells, including infectious or foreign cells or viruses. They are usually protein-containing groups on cell membranes or walls and may be isolated. [MESH:D000954]	1
103165	WD repeat-containing protein 5	Homo sapiens	CHEMBL1075317	417	SINGLE PROTEIN	P61964|Q91VA5|Q9NWX7|Q9UGP9	5	Other nuclear protein	Nuclear other	nuclear other	None	1
103430	Serine/threonine-protein kinase/endoribonuclease IRE1	Homo sapiens	CHEMBL1163101	803	SINGLE PROTEIN	O75460|A1L457|A8K8N8|A8MXS7|Q59EE2	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
103440	Interleukin-5	Mus musculus	CHEMBL1163111	187	SINGLE PROTEIN	P04401	3	Secreted protein	Secreted	secreted	None	1
103442	Serpin H1	Mus musculus	CHEMBL1163113	42	SINGLE PROTEIN	P19324|Q5U4D0	8	Other cytosolic protein	Cytosolic other	cytosolic other	None	1
103464	UDP-galactose 4-epimerase	Trypanosoma brucei	CHEMBL1169595	14	SINGLE PROTEIN	Q8T8E9	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
49	Integrin alpha-IIb	Homo sapiens	CHEMBL212	12	SINGLE PROTEIN	P08514|B2RCY8|O95366|Q14443|Q17R67	11	Membrane receptor	Membrane receptor	membrane receptor	Cell surface proteins that bind signalling molecules external to the cell with high affinity and convert this extracellular event into one or more intracellular signals that alter the behavior of the target cell (From Alberts, Molecular Biology of the Cell, 2nd ed, pp693-5). Cell surface receptors, unlike enzymes, do not chemically alter their ligands. [MESH:D011956]	1
185	TNF-alpha	Homo sapiens	CHEMBL1825	957	SINGLE PROTEIN	P01375|O43647|Q9P1Q2|Q9UIV3	3	Secreted protein	Secreted	secreted	None	1
187	Vascular endothelial growth factor A	Homo sapiens	CHEMBL1783	85	SINGLE PROTEIN	P15692|B5BU86|H0Y2S8|H0Y407|H0Y414|H0Y462|H0Y8N2|H3BLW7|O60720|O75875|Q074Z4|Q16889|Q5UB46|Q6P0P5|Q96KJ0|Q96L82|Q96NW5|Q9H1W8|Q9H1W9|Q9UH58|Q9UL23	3	Secreted protein	Secreted	secreted	None	1
190	Leukocyte adhesion glycoprotein LFA-1 alpha	Homo sapiens	CHEMBL1803	97	SINGLE PROTEIN	P20701|O43746|Q45H73|Q96HB1|Q9UBC8	2	Adhesion	Adhesion	adhesion	Surface ligands, usually glycoproteins, that mediate cell-to-cell adhesion. Their functions include the assembly and interconnection of various vertebrate systems, as well as maintenance of tissue integration, wound healing, morphogenic movements, cellular migrations, and metastasis. [MESH:D015815]	1
201	Erythropoietin receptor	Homo sapiens	CHEMBL1817	36	SINGLE PROTEIN	P19235|B2RCG4|Q15443|Q2M205	11	Membrane receptor	Membrane receptor	membrane receptor	Cell surface proteins that bind signalling molecules external to the cell with high affinity and convert this extracellular event into one or more intracellular signals that alter the behavior of the target cell (From Alberts, Molecular Biology of the Cell, 2nd ed, pp693-5). Cell surface receptors, unlike enzymes, do not chemically alter their ligands. [MESH:D011956]	1
241	3-beta-hydroxysteroid dehydrogenase/delta 5-->4-isomerase type I	Homo sapiens	CHEMBL1958	15	SINGLE PROTEIN	P14060|A8K691|Q14545|Q8IV65	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
265	Thrombopoietin receptor	Homo sapiens	CHEMBL1864	289	SINGLE PROTEIN	P40238|Q5JUZ0	11	Membrane receptor	Membrane receptor	membrane receptor	Cell surface proteins that bind signalling molecules external to the cell with high affinity and convert this extracellular event into one or more intracellular signals that alter the behavior of the target cell (From Alberts, Molecular Biology of the Cell, 2nd ed, pp693-5). Cell surface receptors, unlike enzymes, do not chemically alter their ligands. [MESH:D011956]	1
311	Histidine-rich protein	Plasmodium falciparum	CHEMBL1923	91	SINGLE PROTEIN	P05227	8	Other cytosolic protein	Cytosolic other	cytosolic other	None	1
326	DNA-directed RNA polymerase beta chain	Mycobacterium tuberculosis	CHEMBL2006	10	SINGLE PROTEIN	P9WGY9|L0T4D5|O08406|P0A680|P47766|Q53424|Q59564|Q9X6Q3|Q9X6U9|Q9XC82|Q9XC83|Q9XC84|Q9XC85	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
329	Niemann-Pick C1-like protein 1	Homo sapiens	CHEMBL2027	97	SINGLE PROTEIN	Q9UHC9|A4D2J7|B7ZLE6|D3DVK9|Q17RV5|Q6R3Q4|Q9UHC8	7	Other membrane protein	Membrane other	membrane other	None	1
330	Beta-1,3-glucan synthase	Candida albicans	CHEMBL2037	23	SINGLE PROTEIN	O13383	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10028	Proto-oncogene c-JUN	Homo sapiens	CHEMBL4977	150	SINGLE PROTEIN	P05412|Q6FHM7|Q96G93	12	Transcription factor	Transcription Factor	transcription factor	Endogenous substances, usually proteins, which are effective in the initiation, stimulation, or termination of the genetic transcription process. [MESH:D014157]	1
10029	Apolipoprotein B-100	Homo sapiens	CHEMBL4549	49	SINGLE PROTEIN	P04114|O00502|P78479|P78480|P78481|Q13779|Q13785|Q13786|Q13787|Q13788|Q4ZG63|Q53QC8|Q7Z600|Q9UMN0	3	Secreted protein	Secreted	secreted	None	1
10032	Bcl2-antagonist of cell death (BAD)	Homo sapiens	CHEMBL3817	96	SINGLE PROTEIN	Q92934|O14803|Q6FH21	8	Other cytosolic protein	Cytosolic other	cytosolic other	None	1
10040	Interleukin-8	Homo sapiens	CHEMBL2157	179	SINGLE PROTEIN	P10145|B2R4L8|Q6FGF6|Q6LAE6|Q96RG6|Q9C077|Q9UCE1|Q9UCR8|Q9UCR9|Q9UCS0	3	Secreted protein	Secreted	secreted	None	1
10050	Nucleoside diphosphate kinase 2	Homo sapiens	CHEMBL2160	59	SINGLE PROTEIN	P22392|A8MWA3|Q1WM23|Q6LCT6	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10052	HLA class II histocompatibility antigen DRB3-1	Homo sapiens	CHEMBL3460	26	SINGLE PROTEIN	P79483|A0ZXY9|A7MA46|B5AU12|B5AU13|B5AU14|B8YAC6|C6H115|C6H116|O02875|O19590|O46701|O46794|O78049|O78162|P01913|P79663|Q29721|Q29809|Q2PPD0|Q30144|Q507L8|Q5SP44|Q5STE0|Q6YJU6|Q70M87|Q7YQ62|Q860I9|Q8SP69|Q8WLT7|Q8WLT8|Q95359|Q95HM8|Q95IE5|Q96H16|Q9BCP3|Q9BD18|Q9MYA4|Q9MYH3|Q9MYH4|Q9TP01|Q9TP02|Q9TPB5|Q9TQ21|Q9UIN3|Q9UIN5	9	Surface antigen	Surface antigen	surface antigen	Antigens on surfaces of cells, including infectious or foreign cells or viruses. They are usually protein-containing groups on cell membranes or walls and may be isolated. [MESH:D000954]	1
10093	Transforming protein p21/H-Ras-1	Homo sapiens	CHEMBL2167	51	SINGLE PROTEIN	P01112|B5BUA0|Q14080|Q6FHV9|Q9BR65|Q9UCE2	8	Other cytosolic protein	Cytosolic other	cytosolic other	None	1
10100	Immunoglobulin epsilon Fc receptor	Homo sapiens	CHEMBL2940	87	SINGLE PROTEIN	P06734	11	Membrane receptor	Membrane receptor	membrane receptor	Cell surface proteins that bind signalling molecules external to the cell with high affinity and convert this extracellular event into one or more intracellular signals that alter the behavior of the target cell (From Alberts, Molecular Biology of the Cell, 2nd ed, pp693-5). Cell surface receptors, unlike enzymes, do not chemically alter their ligands. [MESH:D011956]	1
10101	Acidic fibroblast growth factor	Homo sapiens	CHEMBL2120	68	SINGLE PROTEIN	P05230|B2R5T0|D3DQF2|P07502|Q16588	3	Secreted protein	Secreted	secreted	None	1
10102	5-lipoxygenase activating protein	Homo sapiens	CHEMBL4550	2299	SINGLE PROTEIN	P20292|Q5VV04	8	Other cytosolic protein	Cytosolic other	cytosolic other	None	1
10103	Folate receptor alpha	Homo sapiens	CHEMBL2121	63	SINGLE PROTEIN	P15328|Q53EW2|Q6FGT8|Q6LC90|Q9UCT2	11	Membrane receptor	Membrane receptor	membrane receptor	Cell surface proteins that bind signalling molecules external to the cell with high affinity and convert this extracellular event into one or more intracellular signals that alter the behavior of the target cell (From Alberts, Molecular Biology of the Cell, 2nd ed, pp693-5). Cell surface receptors, unlike enzymes, do not chemically alter their ligands. [MESH:D011956]	1
10110	Growth factor receptor-bound protein 2	Mus musculus	CHEMBL4830	13	SINGLE PROTEIN	Q60631|Q61240	8	Other cytosolic protein	Cytosolic other	cytosolic other	None	1
10118	Transcription initiation factor IIA alpha and bTranscription initiation factor IIA alpha and beta chains	Homo sapiens	CHEMBL4832	22	SINGLE PROTEIN	P52655|Q3KNQ9	12	Transcription factor	Transcription Factor	transcription factor	Endogenous substances, usually proteins, which are effective in the initiation, stimulation, or termination of the genetic transcription process. [MESH:D014157]	1
10119	Human immunodeficiency virus type 1 Tat protein	Human immunodeficiency virus type 1 group M subtype B (isolate PCV12)(HIV-1)	CHEMBL4609	32	SINGLE PROTEIN	P04326	12	Transcription factor	Transcription Factor	transcription factor	Endogenous substances, usually proteins, which are effective in the initiation, stimulation, or termination of the genetic transcription process. [MESH:D014157]	1
10141	L-lactate dehydrogenase A chain	Homo sapiens	CHEMBL4835	587	SINGLE PROTEIN	P00338|B4DKQ2|B7Z5E3|D3DQY3|F8W819|Q53G53|Q6IBM7|Q6ZNV1|Q9UDE8|Q9UDE9	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10179	Urokinase plasminogen activator surface receptor	Homo sapiens	CHEMBL4883	51	SINGLE PROTEIN	Q03405|A8K409|Q12876|Q15845|Q16887|Q6IB52|Q9BWT0|Q9NYC8|Q9UD69|Q9UEA6|Q9UM92|Q9UMV0	11	Membrane receptor	Membrane receptor	membrane receptor	Cell surface proteins that bind signalling molecules external to the cell with high affinity and convert this extracellular event into one or more intracellular signals that alter the behavior of the target cell (From Alberts, Molecular Biology of the Cell, 2nd ed, pp693-5). Cell surface receptors, unlike enzymes, do not chemically alter their ligands. [MESH:D011956]	1
10185	Adenosine kinase	Homo sapiens	CHEMBL3589	809	SINGLE PROTEIN	P55263|B7Z783|B7Z800|O00741|O00742|Q16710|Q5JQ10|Q5JQ11|Q9BTN2	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10191	Adenylate kinase 2	Homo sapiens	CHEMBL4938	245	SINGLE PROTEIN	P54819|A8K6L1|B4DHH7|B4DL64|Q16856|Q5EB54|Q5TIF7|Q8TCY2|Q8TCY3	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10200	Macrophage migration inhibitory factor	Homo sapiens	CHEMBL2085	295	SINGLE PROTEIN	P14174|A5Z1R8|B2R4S3|Q2V4Y5|Q6FHV0	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10201	S-methyl-5-thioadenosine phosphorylase	Homo sapiens	CHEMBL4941	114	SINGLE PROTEIN	Q13126|I2G7M5|I2G7M6|I2G7M7|I2G7M8|I2G7M9|I2G7N0|Q5T3P3|Q9H010	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10206	DNA polymerase beta	Homo sapiens	CHEMBL2392	146	SINGLE PROTEIN	P06746|B2RC78|Q3KP48|Q6FI34	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10287	Interleukin-2 receptor alpha chain	Mus musculus	CHEMBL3287	25	SINGLE PROTEIN	P01590|Q61731	11	Membrane receptor	Membrane receptor	membrane receptor	Cell surface proteins that bind signalling molecules external to the cell with high affinity and convert this extracellular event into one or more intracellular signals that alter the behavior of the target cell (From Alberts, Molecular Biology of the Cell, 2nd ed, pp693-5). Cell surface receptors, unlike enzymes, do not chemically alter their ligands. [MESH:D011956]	1
10288	Atrial natriuretic peptide receptor C	Mus musculus	CHEMBL4711	10	SINGLE PROTEIN	P70180|G3X9E5|P97804|Q9R025|Q9R027|Q9R028	11	Membrane receptor	Membrane receptor	membrane receptor	Cell surface proteins that bind signalling molecules external to the cell with high affinity and convert this extracellular event into one or more intracellular signals that alter the behavior of the target cell (From Alberts, Molecular Biology of the Cell, 2nd ed, pp693-5). Cell surface receptors, unlike enzymes, do not chemically alter their ligands. [MESH:D011956]	1
10298	Sigma opioid receptor	Mus musculus	CHEMBL3465	155	SINGLE PROTEIN	O55242|Q9JKU9	11	Membrane receptor	Membrane receptor	membrane receptor	Cell surface proteins that bind signalling molecules external to the cell with high affinity and convert this extracellular event into one or more intracellular signals that alter the behavior of the target cell (From Alberts, Molecular Biology of the Cell, 2nd ed, pp693-5). Cell surface receptors, unlike enzymes, do not chemically alter their ligands. [MESH:D011956]	1
10330	Acetyl-CoA carboxylase 1	Homo sapiens	CHEMBL3351	554	SINGLE PROTEIN	Q13085|B2RP68|B2ZZ90|Q6KEV6|Q6XDA8|Q7Z2G8|Q7Z561|Q7Z563|Q7Z564|Q86WB2|Q86WB3	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10338	Polyamine oxidase	Homo sapiens	CHEMBL2105	13	SINGLE PROTEIN	Q6QHF9|D3DXI6|Q5VWY0|Q6QHF5|Q6QHF6|Q6QHF7|Q6QHF8|Q6QHG0|Q6QHG1|Q6QHG2|Q6QHG3|Q6QHG4|Q6QHG5|Q6QHG6|Q86WP9|Q8N555|Q8NCX3	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10342	MHC class II	Rattus norvegicus	CHEMBL2096	34	SINGLE PROTEIN	Q6MGC4	9	Surface antigen	Surface antigen	surface antigen	Antigens on surfaces of cells, including infectious or foreign cells or viruses. They are usually protein-containing groups on cell membranes or walls and may be isolated. [MESH:D000954]	1
10353	Phospholipase A2 group IIC	Homo sapiens	CHEMBL2097	13	SINGLE PROTEIN	Q5R387|Q7M4M6	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10354	Cellular retinoic acid-binding protein I	Gallus gallus	CHEMBL4945	11	SINGLE PROTEIN	P40220|O42405|Q5R2I9	8	Other cytosolic protein	Cytosolic other	cytosolic other	None	1
10372	Glutathione S-transferase A1	Homo sapiens	CHEMBL3409	23	SINGLE PROTEIN	P08263|Q14750|Q5GHF8|Q5SZC1	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10427	PI3-kinase p85-alpha subunit	Homo sapiens	CHEMBL2506	268	SINGLE PROTEIN	P27986|B3KT19|D3DWA0|E7EX19|Q15747|Q4VBZ7|Q53EM6|Q8IXA2|Q8N1C5	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10467	Squalene-hopene cyclase	Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC27009 / DSM 446 / 104-1A) (Bacillus acidocaldarius)	CHEMBL3569	36	SINGLE PROTEIN	P33247|C8WSG4	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10474	Cyclin T1	Homo sapiens	CHEMBL2108	183	SINGLE PROTEIN	O60563|A9XU13|E7EX76|O60581	8	Other cytosolic protein	Cytosolic other	cytosolic other	None	1
10476	T-cell surface antigen CD4	Homo sapiens	CHEMBL2754	42	SINGLE PROTEIN	P01730|B2R737|D3DUS5|Q4ZGK2|Q5U066|Q9UDE5	9	Surface antigen	Surface antigen	surface antigen	Antigens on surfaces of cells, including infectious or foreign cells or viruses. They are usually protein-containing groups on cell membranes or walls and may be isolated. [MESH:D000954]	1
10503	Corticosteroid binding globulin	Homo sapiens	CHEMBL2421	49	SINGLE PROTEIN	P08185|A8K456|Q7Z2Q9	3	Secreted protein	Secreted	secreted	None	1
10520	G2/mitotic-specific cyclin B1	Homo sapiens	CHEMBL2412	78	SINGLE PROTEIN	P14635|A8K066|Q5TZP9	8	Other cytosolic protein	Cytosolic other	cytosolic other	None	1
10582	Cytosolic phospholipase A2	Homo sapiens	CHEMBL3816	318	SINGLE PROTEIN	P47712|B1AKG4|Q29R80	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10588	Plasminogen activator inhibitor-1	Homo sapiens	CHEMBL3475	297	SINGLE PROTEIN	P05121|B7Z4S0|F8WD53	3	Secreted protein	Secreted	secreted	None	1
10656	Beta amyloid A4 protein	Homo sapiens	CHEMBL2487	1377	SINGLE PROTEIN	P05067|B2R5V1|B4DII8|D3DSD1|D3DSD2|D3DSD3|P09000|P78438|Q13764|Q13778|Q13793|Q16011|Q16014|Q16019|Q16020|Q6GSC0|Q8WZ99|Q9BT38|Q9UC33|Q9UCA9|Q9UCB6|Q9UCC8|Q9UCD1|Q9UQ58	11	Membrane receptor	Membrane receptor	membrane receptor	Cell surface proteins that bind signalling molecules external to the cell with high affinity and convert this extracellular event into one or more intracellular signals that alter the behavior of the target cell (From Alberts, Molecular Biology of the Cell, 2nd ed, pp693-5). Cell surface receptors, unlike enzymes, do not chemically alter their ligands. [MESH:D011956]	1
10664	Diamine oxidase	Homo sapiens	CHEMBL2118	55	SINGLE PROTEIN	P19801|C9J690|Q16683|Q16684|Q56II4|Q6GU42	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10665	Diamine oxidase	Rattus norvegicus	CHEMBL4648	21	SINGLE PROTEIN	P36633|Q63973	1	Enzyme	Enzyme	enzyme	Biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified. [MESH:D004798]	1
10694	Aryl hydrocarbon receptor	Homo sapiens	CHEMBL3201	265	SINGLE PROTEIN	P35869|A4D130|Q13728|Q13803|Q13804	12	Transcription factor	Transcription Factor	transcription factor	Endogenous substances, usually proteins, which are effective in the initiation, stimulation, or termination of the genetic transcription process. [MESH:D014157]	1
10697	Serum albumin	Homo sapiens	CHEMBL3253	103	SINGLE PROTEIN	P02768|E7ESS9|O95574|P04277|Q13140|Q645G4|Q68DN5|Q6UXK4|Q86YG0|Q8IUK7|Q9P157|Q9P1I7|Q9UHS3|Q9UJZ0	3	Secreted protein	Secreted	secreted	None	1
10698	Serum albumin	Rattus norvegicus	CHEMBL4817	13	SINGLE PROTEIN	P02770|P11382|Q5U3X3	3	Secreted protein	Secreted	secreted	None	1
10707	Atrial natriuretic peptide receptor B	Bos taurus	CHEMBL2156	10	SINGLE PROTEIN	P46197	11	Membrane receptor	Membrane receptor	membrane receptor	Cell surface proteins that bind signalling molecules external to the cell with high affinity and convert this extracellular event into one or more intracellular signals that alter the behavior of the target cell (From Alberts, Molecular Biology of the Cell, 2nd ed, pp693-5). Cell surface receptors, unlike enzymes, do not chemically alter their ligands. [MESH:D011956]	1
